11bRteMeheGhCieJnLr4iE                                                                                                                                                                                                                                         ,Alone Again                                                                                                                                                                                                                                                    ,26,250057,false
7JsQVv3o05aKDmUOE5uPc7                                                                                                                                                                                                                                         ,Too Late                                                                                                                                                                                                                                                       ,26,239980,false
6g9MQS39hMjQM7dVdzQnQL                                                                                                                                                                                                                                         ,Hardest To Love                                                                                                                                                                                                                                                ,26,211402,false
0fShHDv3jb1uojgeMBEPQT                                                                                                                                                                                                                                         ,Scared To Live                                                                                                                                                                                                                                                 ,25,191298,false
1y51XJ8pKq60nuaS5ha8Zh                                                                                                                                                                                                                                         ,Snowchild                                                                                                                                                                                                                                                      ,24,247192,false
7hv8V05lyg4HWKRwRDiWo3                                                                                                                                                                                                                                         ,Escape From LA                                                                                                                                                                                                                                                 ,24,355960,false
3i6fXTfdy4eFgMVtYWT4Ff                                                                                                                                                                                                                                         ,Heartless                                                                                                                                                                                                                                                      ,28,198267,false
2z4RnVn8PdmuY86gg48f4R                                                                                                                                                                                                                                         ,Faith                                                                                                                                                                                                                                                          ,25,283216,false
00uqj8HXl0hWr3tnxC0NZ5                                                                                                                                                                                                                                         ,Blinding Lights                                                                                                                                                                                                                                                ,43,200045,false
7FLeVwMw44PjvhwxG6Ypup                                                                                                                                                                                                                                         ,In Your Eyes                                                                                                                                                                                                                                                   ,48,237522,false
3Ehr6cVlLS06CE2s01w8Z2                                                                                                                                                                                                                                         ,Save Your Tears                                                                                                                                                                                                                                                ,34,215627,false
0MKcPGxiMHUqVDMVegqZxp                                                                                                                                                                                                                                         ,Repeat After Me (Interlude)                                                                                                                                                                                                                                    ,23,195815,false
2r7TwHFlJ25UHF28NqjD2X                                                                                                                                                                                                                                         ,After Hours                                                                                                                                                                                                                                                    ,28,361024,false
0IB6f7bGW8UWkT2xXsfoSX                                                                                                                                                                                                                                         ,Until I Bleed Out                                                                                                                                                                                                                                              ,23,192363,false
7z6MeVhSEInfwGBbFPfJ1t                                                                                                                                                                                                                                         ,Nothing Compares - Bonus Track                                                                                                                                                                                                                                 ,47,222306,false
7h8fuJRutcjrpTa2xOi49q                                                                                                                                                                                                                                         ,Missed You - Bonus Track                                                                                                                                                                                                                                       ,48,144539,false
4otjR1HAyjAIoWfjHNXcxD                                                                                                                                                                                                                                         ,Final Lullaby - Bonus Track                                                                                                                                                                                                                                    ,42,185688,false
6b5P51m8xx2XA6U7sdNZ5E                                                                                                                                                                                                                                         ,Alone Again                                                                                                                                                                                                                                                    ,70,250053,true
2K9Ovn1o2bTGqbsABGC6m3                                                                                                                                                                                                                                         ,Too Late                                                                                                                                                                                                                                                       ,73,239973,true
6kWxIqQDsKFYCJGbU4AjCX                                                                                                                                                                                                                                         ,Hardest To Love                                                                                                                                                                                                                                                ,71,211400,true
4BGZF4oLbTL0pWm7C18pbv                                                                                                                                                                                                                                         ,Scared To Live                                                                                                                                                                                                                                                 ,71,191306,true
3WlbeuhfRSqU7ylK2Ui5U7                                                                                                                                                                                                                                         ,Snowchild                                                                                                                                                                                                                                                      ,70,247186,true
1sOW4PuG5X3Ie3EXUhAopJ                                                                                                                                                                                                                                         ,Escape From LA                                                                                                                                                                                                                                                 ,70,355960,true
3orEOtd8CPL8GFlpRpKuoE                                                                                                                                                                                                                                         ,Faith                                                                                                                                                                                                                                                          ,70,283226,true
5QO79kh1waicV47BqGRL3g                                                                                                                                                                                                                                         ,Save Your Tears                                                                                                                                                                                                                                                ,79,215626,true
40U8d12pC5UHqmHwXjHjjl                                                                                                                                                                                                                                         ,Repeat After Me (Interlude)                                                                                                                                                                                                                                    ,67,195813,true
2BcnxwxBuar5wjCaLqm5N3                                                                                                                                                                                                                                         ,Until I Bleed Out                                                                                                                                                                                                                                              ,67,190173,true
1he88AZd2sM9ECcNvVz6TP                                                                                                                                                                                                                                         ,Alone Again                                                                                                                                                                                                                                                    ,38,250053,false
1g3yj5qV7qrryg5w7hBDQu                                                                                                                                                                                                                                         ,Too Late                                                                                                                                                                                                                                                       ,37,239973,false
3EBPojc6Qiy9JArPLmwQFT                                                                                                                                                                                                                                         ,Hardest To Love                                                                                                                                                                                                                                                ,38,211400,false
3dMfqx5iDMUiaOxW6i81Io                                                                                                                                                                                                                                         ,Scared To Live                                                                                                                                                                                                                                                 ,37,191306,false
6SJbe5dxOdk8NQ3cB5kr3m                                                                                                                                                                                                                                         ,Snowchild                                                                                                                                                                                                                                                      ,34,247186,false
5lEzp5r5nDYtaaSIZgRtpk                                                                                                                                                                                                                                         ,Escape From LA                                                                                                                                                                                                                                                 ,35,355960,false
5PKKJ4fo3ZuGcYKkI79fgf                                                                                                                                                                                                                                         ,Heartless                                                                                                                                                                                                                                                      ,50,198266,false
1XHDB8m5YwG3WJ4Tv5TMh2                                                                                                                                                                                                                                         ,Faith                                                                                                                                                                                                                                                          ,37,283226,false
0kPmcPPkjoyfLhUwHLWrk0                                                                                                                                                                                                                                         ,Blinding Lights                                                                                                                                                                                                                                                ,46,200040,false
2jo3etFarByI6akx5cyPDg                                                                                                                                                                                                                                         ,In Your Eyes                                                                                                                                                                                                                                                   ,50,237520,false
5AG3LHmg3FyVbRESspoPAD                                                                                                                                                                                                                                         ,Save Your Tears                                                                                                                                                                                                                                                ,50,215626,false
2cdSh2bMoXZ97vu2zrljRU                                                                                                                                                                                                                                         ,Repeat After Me (Interlude)                                                                                                                                                                                                                                    ,33,195813,false
5E7FaORv5mrP2xylB1aOHs                                                                                                                                                                                                                                         ,After Hours                                                                                                                                                                                                                                                    ,32,361026,false
0DpjWHMsfhhTCz3VBLQPDx                                                                                                                                                                                                                                         ,Until I Bleed Out                                                                                                                                                                                                                                              ,33,190173,false
4ppTAJUbNXELZcoUaL90wo                                                                                                                                                                                                                                         ,Try Me                                                                                                                                                                                                                                                         ,71,221106,false
7DKS0rX27cCEPsK0R6tFWS                                                                                                                                                                                                                                         ,Wasted Times                                                                                                                                                                                                                                                   ,71,220293,true
1cKHdTo9u0ZymJdPGSh6nq                                                                                                                                                                                                                                         ,I Was Never There                                                                                                                                                                                                                                              ,68,241066,false
6QdnKD1zwEgyOWtkrdzlOF                                                                                                                                                                                                                                         ,Hurt You                                                                                                                                                                                                                                                       ,69,230026,true
0Nwar8rweBUyfyuoyjjUvk                                                                                                                                                                                                                                         ,Privilege                                                                                                                                                                                                                                                      ,68,170573,true
5PTfZsGlsDDPH8i3PdQnXJ                                                                                                                                                                                                                                         ,Call Out My Name - A Cappella                                                                                                                                                                                                                                  ,56,224746,false
70eFcWOvlMObDhURTqT4Fv                                                                                                                                                                                                                                         ,Beautiful People (feat. Khalid)                                                                                                                                                                                                                                ,77,197866,false
4vUmTMuQqjdnvlZmAH61Qk                                                                                                                                                                                                                                         ,South of the Border (feat. Camila Cabello & Cardi B)                                                                                                                                                                                                           ,80,204466,false
4wuCQX7JvAZLlrcmH4AeZF                                                                                                                                                                                                                                         ,Cross Me (feat. Chance the Rapper & PnB Rock)                                                                                                                                                                                                                  ,65,206186,true
1AI7UPw3fgwAFkvAlZWhE0                                                                                                                                                                                                                                         ,Take Me Back to London (feat. Stormzy)                                                                                                                                                                                                                         ,71,189733,false
0VsGaRXR5WAzpu51unJTis                                                                                                                                                                                                                                         ,Best Part of Me (feat. YEBBA)                                                                                                                                                                                                                                  ,69,243266,false
0hVXuCcriWRGvwMV1r5Yn9                                                                                                                                                                                                                                         ,I Don't Care (with Justin Bieber)                                                                                                                                                                                                                              ,78,219946,false
1DhRbox3xkceP64k3JeYfW                                                                                                                                                                                                                                         ,Antisocial (with Travis Scott)                                                                                                                                                                                                                                 ,69,161746,false
0AtP8EkGPn6SwxKDaUuXec                                                                                                                                                                                                                                         ,Remember The Name (feat. Eminem & 50 Cent)                                                                                                                                                                                                                     ,71,207760,true
1Bdptrvb7nQkq8kCw3siE9                                                                                                                                                                                                                                         ,Feels (feat. Young Thug & J Hus)                                                                                                                                                                                                                               ,62,150786,false
5T03itPFOPGGkvVPvPiyla                                                                                                                                                                                                                                         ,Put It All on Me (feat. Ella Mai)                                                                                                                                                                                                                              ,64,197093,false
2qRN7PWiHRLprw4FpDeI9N                                                                                                                                                                                                                                         ,Nothing On You (feat. Paulo Londra & Dave)                                                                                                                                                                                                                     ,67,200733,false
3FHXUqaUer9o231Je1zxIN                                                                                                                                                                                                                                         ,I Don't Want Your Money (feat. H.E.R.)                                                                                                                                                                                                                         ,63,204506,false
4vIKzWqtn44umal5jXq4wE                                                                                                                                                                                                                                         ,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)                                                                                                                                                                                                         ,63,212306,false
5d1rmWWF1725tnYjq6rMDB                                                                                                                                                                                                                                         ,Way To Break My Heart (feat. Skrillex)                                                                                                                                                                                                                         ,58,190293,false
7hvO2qCwJVZxiyoA7c9i5d                                                                                                                                                                                                                                         ,BLOW (with Chris Stapleton & Bruno Mars)                                                                                                                                                                                                                       ,63,209120,false
3aCjJgEAW018s9BuGiAgob                                                                                                                                                                                                                                         ,Beautiful People (feat. Khalid)                                                                                                                                                                                                                                ,30,197866,false
71BgDMZ6FbL5AKcERaxJ6n                                                                                                                                                                                                                                         ,South of the Border (feat. Camila Cabello & Cardi B)                                                                                                                                                                                                           ,32,204466,false
1oH5Mg9dyAj15lWUmXvmFW                                                                                                                                                                                                                                         ,Cross Me (feat. Chance the Rapper & PnB Rock)                                                                                                                                                                                                                  ,44,204833,false
3ERZA2UXA1cD5WAELjSpa6                                                                                                                                                                                                                                         ,Take Me Back to London (feat. Stormzy)                                                                                                                                                                                                                         ,41,189733,false
5MLjVCMjJKwXLk6JmPeOPe                                                                                                                                                                                                                                         ,Best Part of Me (feat. YEBBA)                                                                                                                                                                                                                                  ,26,243266,false
1Tu5fpEjGl78R4mA6pQ7Tk                                                                                                                                                                                                                                         ,I Don't Care (with Justin Bieber)                                                                                                                                                                                                                              ,27,219946,false
0Tdh0VTkzmPGeAQIXHYhVJ                                                                                                                                                                                                                                         ,Antisocial (with Travis Scott)                                                                                                                                                                                                                                 ,60,161746,false
663iGCIjbc3DfpGOooKvDR                                                                                                                                                                                                                                         ,Remember The Name (feat. Eminem & 50 Cent)                                                                                                                                                                                                                     ,35,206443,false
4qhw4uLzaW0TjgGvTxJ2Pu                                                                                                                                                                                                                                         ,Feels (feat. Young Thug & J Hus)                                                                                                                                                                                                                               ,27,150786,false
2neYa7NyqIuPR67tehREKZ                                                                                                                                                                                                                                         ,Put It All on Me (feat. Ella Mai)                                                                                                                                                                                                                              ,58,197093,false
3uPt20NZVz4AOhFPUzzEv6                                                                                                                                                                                                                                         ,Nothing On You (feat. Paulo Londra & Dave)                                                                                                                                                                                                                     ,38,200733,false
5hNGxdPZJ4tLLkbIHHVYJp                                                                                                                                                                                                                                         ,I Don't Want Your Money (feat. H.E.R.)                                                                                                                                                                                                                         ,28,204506,false
6n1j8k7ApN8ZkjG2Yczyei                                                                                                                                                                                                                                         ,1000 Nights (feat. Meek Mill & A Boogie Wit da Hoodie)                                                                                                                                                                                                         ,25,212306,false
3ScM8IvndjLcJ9VyAc4EnS                                                                                                                                                                                                                                         ,Way To Break My Heart (feat. Skrillex)                                                                                                                                                                                                                         ,57,190293,false
3U0oiHpXqrIS3AsOvkaS08                                                                                                                                                                                                                                         ,BLOW (with Chris Stapleton & Bruno Mars)                                                                                                                                                                                                                       ,28,209120,false
7oolFzHipTMg2nL7shhdz2                                                                                                                                                                                                                                         ,Eraser                                                                                                                                                                                                                                                         ,63,227426,false
6PCUP3dWmTjcTtXY02oFdT                                                                                                                                                                                                                                         ,Castle on the Hill                                                                                                                                                                                                                                             ,77,261153,false
51ChrwmUPDJvedPQnIU8Ls                                                                                                                                                                                                                                         ,Dive                                                                                                                                                                                                                                                           ,75,238440,false
7qiZfU4dY1lWllzX7mPBI3                                                                                                                                                                                                                                         ,Shape of You                                                                                                                                                                                                                                                   ,85,233712,false
0tgVpDi06FyKpA1z0VMD4v                                                                                                                                                                                                                                         ,Perfect                                                                                                                                                                                                                                                        ,86,263400,false
0afhq8XCExXpqazXczTSve                                                                                                                                                                                                                                         ,Galway Girl                                                                                                                                                                                                                                                    ,78,170826,false
2RttW7RAu5nOAfq6YFvApB                                                                                                                                                                                                                                         ,Happier                                                                                                                                                                                                                                                        ,82,207520,false
5HDPtsnyb3maFmPL8LLUTG                                                                                                                                                                                                                                         ,New Man                                                                                                                                                                                                                                                        ,68,189280,false
2dfHh7ECGxfNqZTQno09Vk                                                                                                                                                                                                                                         ,Hearts Don't Break Around Here                                                                                                                                                                                                                                 ,68,248413,false
